sub_id,site_id,site_name,sub_name,cover,name,year,trtmt,plot,gfnarrowwalker,gfnarrowarft,sub_lat,sub_long,sub_ele
i36.01,i36,QHI,QHI:KO,85,Alopecurus alpinus,2014,CTL,2,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,7,Astragalus umbellatus,2014,CTL,2,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Oxytropis maydelliana,2014,CTL,2,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Polygonum viviparum,2014,CTL,2,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Cardamine digitalis,2014,CTL,2,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,11,XXXothermoss ,2014,CTL,2,MOSSU,MOSS,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,15,XXXbareground ,2014,CTL,2,SOIL,SOIL,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,4,XXXrock ,2014,CTL,2,ROCK,ROCK,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Saussurea angustifolia,2014,CTL,2,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Pedicularis vertisilata,2014,CTL,2,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,17,Salix arctica,2014,CTL,2,SDECI,DSHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Cetraria cucculata,2014,CTL,2,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Oxytropis nigrescens,2014,CTL,2,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Festuca baffinensis,2014,CTL,2,SEDGE,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Thamnolia subuliformis,2014,CTL,2,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,XXXotherherb:QHI ,2014,CTL,2,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXcrustous:QHI ,2014,CTL,2,LCRUS,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,75,Dryas integrifolia,2014,CTL,3,SEVER,ESHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,33,Arctagrostis latifolia,2014,CTL,3,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,14,Festuca baffinensis,2014,CTL,3,SEDGE,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,86,XXXlitter ,2014,CTL,3,LITTER,LITTER,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,10,XXXbareground ,2014,CTL,3,SOIL,SOIL,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,4,Pedicularis vertisilata,2014,CTL,3,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,16,XXXpeltigera:QHI ,2014,CTL,3,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Stellaria longipes,2014,CTL,3,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,15,XXXothermoss ,2014,CTL,3,MOSSU,MOSS,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,9,Salix arctica,2014,CTL,3,SDECI,DSHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Oxytropis maydelliana,2014,CTL,3,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXotherherb:QHI ,2014,CTL,3,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,XXXotherherb:QHI ,2014,CTL,3,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Thamnolia subuliformis,2014,CTL,3,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Senecio atropurpureus,2014,CTL,3,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Alectoria ochroleuca,2014,CTL,3,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Oxytropis nigrescens,2014,CTL,3,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,8,Cetraria cucculata,2014,CTL,3,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Poa arctica,2014,CTL,3,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXcrustous:QHI ,2014,CTL,3,LCRUS,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Papaver radicatum,2014,CTL,3,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Astragalus umbellatus,2014,CTL,3,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,73,Dryas integrifolia,2014,CTL,4,SEVER,ESHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,42,Arctagrostis latifolia,2014,CTL,4,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,76,XXXlitter ,2014,CTL,4,LITTER,LITTER,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,18,Salix arctica,2014,CTL,4,SDECI,DSHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Lupinus arcticus,2014,CTL,4,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,18,XXXothermoss ,2014,CTL,4,MOSSU,MOSS,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Astragalus umbellatus,2014,CTL,4,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,XXXotherherb:QHI ,2014,CTL,4,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Thamnolia subuliformis,2014,CTL,4,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Saussurea angustifolia,2014,CTL,4,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,16,XXXbareground ,2014,CTL,4,SOIL,SOIL,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,4,Cetraria cucculata,2014,CTL,4,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Stellaria longipes,2014,CTL,4,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Pedicularis vertisilata,2014,CTL,4,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Oxytropis maydelliana,2014,CTL,4,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Polygonum bistorta,2014,CTL,4,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXliverwort:QHI ,2014,CTL,4,LIVERLE,LIVER,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Pedicularis ,2014,CTL,4,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Poa arctica,2014,CTL,4,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXcladonia:QHI ,2014,CTL,4,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,XXXpeltigera:QHI ,2014,CTL,4,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Festuca baffinensis,2014,CTL,4,SEDGE,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Cladina mitis,2014,CTL,4,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Senecio atropurpureus,2014,CTL,4,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,23,XXXbareground ,2014,CTL,5,SOIL,SOIL,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,25,Salix arctica,2014,CTL,5,SDECI,DSHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,11,Senecio atropurpureus,2014,CTL,5,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,70,Dryas integrifolia,2014,CTL,5,SEVER,ESHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,67,XXXlitter ,2014,CTL,5,LITTER,LITTER,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Poa arctica,2014,CTL,5,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,6,Cetraria cucculata,2014,CTL,5,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,19,XXXothermoss ,2014,CTL,5,MOSSU,MOSS,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,4,Alopecurus alpinus,2014,CTL,5,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,8,Festuca baffinensis,2014,CTL,5,SEDGE,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Salix reticulata,2014,CTL,5,SHRUBU,SHRUBU,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Oxytropis maydelliana,2014,CTL,5,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Polygonum bistorta,2014,CTL,5,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Oxytropis nigrescens,2014,CTL,5,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Thamnolia subuliformis,2014,CTL,5,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Cetraria islandica,2014,CTL,5,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,XXXotherherb:QHI ,2014,CTL,5,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Cladina mitis,2014,CTL,5,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Astragalus umbellatus,2014,CTL,5,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,XXXpeltigera:QHI ,2014,CTL,5,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,7,Poa arctica,2014,CTL,6,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,33,Salix arctica,2014,CTL,6,SDECI,DSHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,74,XXXlitter ,2014,CTL,6,LITTER,LITTER,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,29,Lupinus arcticus,2014,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,17,XXXothermoss ,2014,CTL,6,MOSSU,MOSS,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,12,Festuca baffinensis,2014,CTL,6,SEDGE,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,4,Thamnolia subuliformis,2014,CTL,6,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,52,Dryas integrifolia,2014,CTL,6,SEVER,ESHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,4,Oxytropis maydelliana,2014,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,7,Senecio atropurpureus,2014,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Salix reticulata,2014,CTL,6,SHRUBU,SHRUBU,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Cetraria cucculata,2014,CTL,6,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Oxytropis nigrescens,2014,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,XXXcarex:QHI ,2014,CTL,6,SEDGE,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Cetraria islandica,2014,CTL,6,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,17,XXXbareground ,2014,CTL,6,SOIL,SOIL,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXotherherb:QHI ,2014,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Pedicularis vertisilata,2014,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Astragalus umbellatus,2014,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,6,Hierochloe alpine,2014,CTL,6,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXLUZSP:QHI ,2014,CTL,6,RUSH,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Cardamine digitalis,2014,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Stellaria longipes,2014,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,12,XXXbareground ,2013,CTL,1,SOIL,SOIL,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXrock ,2013,CTL,1,ROCK,ROCK,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,4,XXXcrustous:QHI ,2013,CTL,1,LCRUS,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Poa arctica,2013,CTL,1,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,64,Dryas integrifolia,2013,CTL,1,SEVER,ESHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,79,XXXlitter ,2013,CTL,1,LITTER,LITTER,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,7,XXXothergram ,2013,CTL,1,GRAMU,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Cetraria cucculata,2013,CTL,1,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Cetraria islandica,2013,CTL,1,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,4,Thamnolia subuliformis,2013,CTL,1,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,XXXkobresia:QHI ,2013,CTL,1,SEDGE,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,31,Arctagrostis latifolia,2013,CTL,1,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,10,XXXothermoss ,2013,CTL,1,MOSSU,MOSS,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,8,XXXotherlichen:QHI ,2013,CTL,1,LICHENU,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,19,Salix arctica,2013,CTL,1,SDECI,DSHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,6,Festuca baffinensis,2013,CTL,1,SEDGE,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Cetraria nivalis,2013,CTL,1,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,20,Alopecurus alpinus,2013,CTL,1,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,5,Astragalus umbellatus,2013,CTL,1,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,XXXfeces ,2013,CTL,1,DUNG,DUNG,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Oxytropis maydelliana,2013,CTL,1,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Polygonum viviparum,2013,CTL,1,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Polygonum bistorta,2013,CTL,2,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,72,Arctagrostis latifolia,2013,CTL,2,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,13,XXXbareground ,2013,CTL,2,SOIL,SOIL,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,11,XXXothermoss ,2013,CTL,2,MOSSU,MOSS,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,13,Alopecurus alpinus,2013,CTL,2,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,53,Dryas integrifolia,2013,CTL,2,SEVER,ESHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,86,XXXlitter ,2013,CTL,2,LITTER,LITTER,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,21,Salix arctica,2013,CTL,2,SDECI,DSHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,11,Festuca baffinensis,2013,CTL,2,SEDGE,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Cardamine bellidifolia,2013,CTL,2,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Thamnolia subuliformis,2013,CTL,2,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Poa arctica,2013,CTL,2,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Cladina mitis,2013,CTL,2,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXrock ,2013,CTL,2,ROCK,ROCK,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXotherlichen:QHI ,2013,CTL,2,LICHENU,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Oxytropis maydelliana,2013,CTL,2,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Senecio atropurpureus,2013,CTL,2,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Pedicularis vertisilata,2013,CTL,2,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Astragalus umbellatus,2013,CTL,2,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Cetraria islandica,2013,CTL,2,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,72,Dryas integrifolia,2013,CTL,3,SEVER,ESHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,85,XXXlitter ,2013,CTL,3,LITTER,LITTER,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,5,XXXothergram ,2013,CTL,3,GRAMU,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,18,Arctagrostis latifolia,2013,CTL,3,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,4,XXXpeltigera:QHI ,2013,CTL,3,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Cardamine bellidifolia,2013,CTL,3,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,29,XXXothermoss ,2013,CTL,3,MOSSU,MOSS,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,11,Salix arctica,2013,CTL,3,SDECI,DSHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXcladonia:QHI ,2013,CTL,3,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Oxytropis maydelliana,2013,CTL,3,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Cetraria islandica,2013,CTL,3,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Senecio atropurpureus,2013,CTL,3,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Astragalus umbellatus,2013,CTL,3,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,7,XXXbareground ,2013,CTL,3,SOIL,SOIL,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Festuca baffinensis,2013,CTL,3,SEDGE,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Saussurea angustifolia,2013,CTL,3,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Pedicularis vertisilata,2013,CTL,3,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Poa arctica,2013,CTL,3,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Cladina mitis,2013,CTL,3,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Thamnolia subuliformis,2013,CTL,3,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,39,Arctagrostis latifolia,2013,CTL,4,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,66,Dryas integrifolia,2013,CTL,4,SEVER,ESHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,8,Oxytropis maydelliana,2013,CTL,4,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,73,XXXlitter ,2013,CTL,4,LITTER,LITTER,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,4,Festuca baffinensis,2013,CTL,4,SEDGE,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,5,Astragalus umbellatus,2013,CTL,4,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Luzula arctica,2013,CTL,4,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,13,Salix arctica,2013,CTL,4,SDECI,DSHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Cetraria islandica,2013,CTL,4,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,5,XXXothergram ,2013,CTL,4,GRAMU,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,8,XXXothermoss ,2013,CTL,4,MOSSU,MOSS,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,22,XXXbareground ,2013,CTL,4,SOIL,SOIL,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXotherherb:QHI ,2013,CTL,4,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXotherlichen:QHI ,2013,CTL,4,LICHENU,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Cladina mitis,2013,CTL,4,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXpeltigera:QHI ,2013,CTL,4,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Arctagrostis latifolia,2013,CTL,5,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,13,XXXbareground ,2013,CTL,5,SOIL,SOIL,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,28,Salix arctica,2013,CTL,5,SDECI,DSHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,8,Cladina mitis,2013,CTL,5,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,20,XXXothermoss ,2013,CTL,5,MOSSU,MOSS,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,83,XXXlitter ,2013,CTL,5,LITTER,LITTER,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,59,Dryas integrifolia,2013,CTL,5,SEVER,ESHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,11,Oxytropis maydelliana,2013,CTL,5,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Pedicularis capitata,2013,CTL,5,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Parrya nudicaulis,2013,CTL,5,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Thamnolia subuliformis,2013,CTL,5,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Cardamine bellidifolia,2013,CTL,5,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,8,XXXothergram ,2013,CTL,5,GRAMU,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,XXXpeltigera:QHI ,2013,CTL,5,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Cardamine digitalis,2013,CTL,5,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,72,XXXlitter ,2013,CTL,6,LITTER,LITTER,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,22,Lupinus arcticus,2013,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,5,Senecio atropurpureus,2013,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,18,Salix arctica,2013,CTL,6,SDECI,DSHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,43,Dryas integrifolia,2013,CTL,6,SEVER,ESHRUB,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,28,XXXbareground ,2013,CTL,6,SOIL,SOIL,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,13,Festuca baffinensis,2013,CTL,6,SEDGE,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,3,Oxytropis campestris,2013,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXotherlichen:QHI ,2013,CTL,6,LICHENU,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,11,XXXothermoss ,2013,CTL,6,MOSSU,MOSS,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Pedicularis vertisilata,2013,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Cetraria islandica,2013,CTL,6,LFOLI,LICHEN,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,4,Astragalus umbellatus,2013,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,XXXothergram ,2013,CTL,6,GRAMU,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,2,Poa arctica,2013,CTL,6,GRASS,GRAMINOID,"69,58","138,87",73
i36.01,i36,QHI,QHI:KO,1,Pedicularis sudetica,2013,CTL,6,FORB,FORBSV,"69,58","138,87",73
i36.02,i36,QHI,QHI:HE,2,Eriophorum angustifolium,2013,CTL,1,SEDGE,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,97,Eriophorum vaginatum,2013,CTL,1,SEDGE,GRAMINOID,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,89,XXXlitter ,2013,CTL,1,LITTER,LITTER,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,23,Salix pulchra,2013,CTL,1,SDECI,DSHRUB,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,2,Saussurea angustifolia,2013,CTL,1,FORB,FORBSV,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,3,Salix reticulata,2013,CTL,1,SHRUBU,SHRUBU,"69,58","138,86",76
i36.02,i36,QHI,QHI:HE,6,Arctagrostis latifolia,2013,CTL,1,GRASS,GRAMINOID,"69,58","138,86",76
