"","SITE","SUBSITE","TRTMT","PLOT","YEAR","SPP","STATUS","TISSUE","X","Y","Hit.Order","Abundance","Height..cm."
"287","QHI","HE","CTL",2,1999,"XXXotherlichen","LIVE","LEAF",4,1,NA,1,1
"288","QHI","HE","CTL",2,1999,"CETCUC","LIVE","LEAF",4,1,NA,1,1
"289","QHI","HE","CTL",2,1999,"XXXotherlichen","LIVE","LEAF",4,2,NA,1,3
"290","QHI","HE","CTL",2,1999,"SALPUL","LIVE","STEM",4,2,NA,1,1
"291","QHI","HE","CTL",2,1999,"XXXothermoss","LIVE","LEAF",4,2,NA,1,1
"292","QHI","HE","CTL",2,1999,"XXXbareground",NA,NA,4,3,NA,1,3
"293","QHI","HE","CTL",2,1999,"XXXbareground",NA,NA,4,4,NA,1,3
"294","QHI","HE","CTL",2,1999,"PEDCAP","LIVE","LEAF",4,5,NA,1,302
"295","QHI","HE","CTL",2,1999,"XXXlitter","LITTER",NA,4,5,NA,1,1
"296","QHI","HE","CTL",2,1999,"XXXothermoss","LIVE","LEAF",4,5,NA,1,1
"297","QHI","HE","CTL",2,1999,"DRYINT","LIVE","LEAF",4,6,NA,1,126
"298","QHI","HE","CTL",2,1999,"XXXotherherb","LIVE","LEAF",4,6,NA,1,1
"299","QHI","HE","CTL",2,1999,"THASUB","LIVE","LEAF",4,7,NA,1,20
"300","QHI","HE","CTL",2,1999,"XXXlitter","LITTER",NA,4,7,NA,1,1
"301","QHI","HE","CTL",2,1999,"SALRET","LIVE","LEAF",4,8,NA,1,3
"302","QHI","HE","CTL",2,1999,"THASUB","LIVE","LEAF",4,8,NA,1,1
"303","QHI","HE","CTL",2,1999,"SALPUL","LIVE","LEAF",4,9,NA,1,345
"304","QHI","HE","CTL",2,1999,"CETCUC","LIVE","LEAF",4,9,NA,1,1
"305","QHI","HE","CTL",2,1999,"CETCUC","LIVE","LEAF",5,1,NA,1,3
"306","QHI","HE","CTL",2,1999,"SALPUL","LIVE","STEM",5,1,NA,2,1
"307","QHI","HE","CTL",2,1999,"XXXlitter","LITTER",NA,5,1,NA,1,1
"308","QHI","HE","CTL",2,1999,"XXXbareground",NA,NA,5,2,NA,1,3
"309","QHI","HE","CTL",2,1999,"XXXbareground",NA,NA,5,3,NA,1,3
"310","QHI","HE","CTL",2,1999,"XXXbareground",NA,NA,5,4,NA,1,3
"311","QHI","HE","CTL",2,1999,"ARCLAT","LIVE","LEAF",5,5,NA,1,238
"312","QHI","HE","CTL",2,1999,"XXXlitter","LITTER",NA,5,5,NA,1,1
"313","QHI","HE","CTL",2,1999,"ERIVAG","STANDINGDEAD","LEAF",5,6,NA,1,3
"314","QHI","HE","CTL",2,1999,"XXXlitter","LITTER",NA,5,6,NA,1,1
"315","QHI","HE","CTL",2,1999,"XXXothermoss","LIVE","LEAF",5,6,NA,1,1
"316","QHI","HE","CTL",2,1999,"ERIVAG","LIVE","LEAF",5,7,NA,1,131
"317","QHI","HE","CTL",2,1999,"XXXotherlichen","LIVE","LEAF",5,7,NA,1,1
"318","QHI","HE","CTL",2,1999,"XXXothermoss","LIVE","LEAF",5,7,NA,1,1
"319","QHI","HE","CTL",2,1999,"ERIVAG","LIVE","LEAF",5,8,NA,6,65
"320","QHI","HE","CTL",2,1999,"CETCUC","LIVE","LEAF",5,8,NA,1,1
"321","QHI","HE","CTL",2,1999,"ERIVAG","STANDINGDEAD","LEAF",5,8,NA,1,1
"322","QHI","HE","CTL",2,1999,"SALPUL","LIVE","LEAF",5,9,NA,2,345
"323","QHI","HE","CTL",2,1999,"SALPHL","LIVE","LEAF",5,9,NA,1,1
"324","QHI","HE","CTL",2,1999,"XXXothermoss","LIVE","LEAF",5,9,NA,1,1
"325","QHI","HE","CTL",2,1999,"XXXlitter","LITTER",NA,6,1,NA,1,3
"326","QHI","HE","CTL",2,1999,"XXXothermoss","LIVE","LEAF",6,1,NA,1,1
"327","QHI","HE","CTL",2,1999,"SALPHL","LIVE","LEAF",6,2,NA,2,126
"328","QHI","HE","CTL",2,1999,"XXXlitter","LITTER",NA,6,2,NA,1,1
"329","QHI","HE","CTL",2,1999,"ARCLAT","LIVE","LEAF",6,3,NA,1,131
"330","QHI","HE","CTL",2,1999,"XXXbareground",NA,NA,6,3,NA,1,1
"331","QHI","HE","CTL",2,1999,"XXXlitter","LITTER",NA,6,4,NA,1,3
"332","QHI","HE","CTL",2,1999,"XXXlitter","LITTER",NA,6,5,NA,1,3
"333","QHI","HE","CTL",2,1999,"ERIVAG","LIVE","LEAF",6,6,NA,2,307
"334","QHI","HE","CTL",2,1999,"ERIVAG","STANDINGDEAD","LEAF",6,6,NA,2,1
"335","QHI","HE","CTL",2,1999,"ERIVAG","LIVE","LEAF",6,7,NA,2,307
"336","QHI","HE","CTL",2,1999,"ERIVAG","STANDINGDEAD","LEAF",6,7,NA,1,1
"337","QHI","HE","CTL",2,1999,"SALPUL","LIVE","LEAF",6,7,NA,1,1
"338","QHI","HE","CTL",2,1999,"SALPUL","LIVE","STEM",6,7,NA,1,1
"339","QHI","HE","CTL",2,1999,"ERIVAG","LIVE","LEAF",6,8,NA,2,345
"340","QHI","HE","CTL",2,1999,"XXXothermoss","LIVE","LEAF",6,8,NA,1,1
"341","QHI","HE","CTL",2,1999,"SALPUL","LIVE","LEAF",6,9,NA,2,131
"342","QHI","HE","CTL",2,1999,"SALPUL","LIVE","STEM",6,9,NA,1,1
"343","QHI","HE","CTL",2,1999,"SAUANG","LIVE","LEAF",6,9,NA,1,1
"344","QHI","HE","CTL",2,1999,"XXXothermoss","LIVE","LEAF",6,9,NA,1,1
"345","QHI","HE","CTL",2,1999,"XXXcladonia","LIVE","LEAF",7,1,NA,1,25
"346","QHI","HE","CTL",2,1999,"XXXlitter","LITTER",NA,7,2,NA,1,3
"347","QHI","HE","CTL",2,1999,"XXXothermoss","LIVE","LEAF",7,3,NA,1,3
"348","QHI","HE","CTL",2,1999,"XXXotherlichen","LIVE","LEAF",7,4,NA,1,3
"349","QHI","HE","CTL",2,1999,"XXXlitter","LITTER",NA,7,4,NA,1,1
"350","QHI","HE","CTL",2,1999,"ERIVAG","LIVE","LEAF",7,5,NA,3,238
"351","QHI","HE","CTL",2,1999,"ERIVAG","STANDINGDEAD","LEAF",7,5,NA,1,1
"352","QHI","HE","CTL",2,1999,"SALPUL","LIVE","LEAF",7,5,NA,1,1
"353","QHI","HE","CTL",2,1999,"XXXlitter","LITTER",NA,7,5,NA,1,1
"354","QHI","HE","CTL",2,1999,"ERIVAG","LIVE","LEAF",7,6,NA,1,126
"355","QHI","HE","CTL",2,1999,"ERIVAG","STANDINGDEAD","LEAF",7,6,NA,2,1
"356","QHI","HE","CTL",2,1999,"ERIVAG","LIVE","LEAF",7,7,NA,4,307
"357","QHI","HE","CTL",2,1999,"ERIVAG","STANDINGDEAD","LEAF",7,7,NA,1,1
"358","QHI","HE","CTL",2,1999,"ERIVAG","LIVE","LEAF",7,8,NA,1,75
"359","QHI","HE","CTL",2,1999,"ERIVAG","STANDINGDEAD","LEAF",7,8,NA,1,1
"360","QHI","HE","CTL",2,1999,"SALPUL","LIVE","LEAF",7,8,NA,1,1
"361","QHI","HE","CTL",2,1999,"ERIVAG","LIVE","LEAF",7,9,NA,2,3
"362","QHI","HE","CTL",2,1999,"POAARC","STANDINGDEAD","LEAF",7,9,NA,1,1
"363","QHI","HE","CTL",2,1999,"XXXlitter","LITTER",NA,7,9,NA,1,1
"364","QHI","HE","CTL",2,1999,"XXXothermoss","LIVE","LEAF",7,9,NA,1,1
"365","QHI","HE","CTL",2,1999,"SALPUL","LIVE","STEM",8,1,NA,1,3
"366","QHI","HE","CTL",2,1999,"XXXlitter","LITTER",NA,8,1,NA,1,1
"367","QHI","HE","CTL",2,1999,"SENATR","LIVE","LEAF",8,2,NA,1,20
"368","QHI","HE","CTL",2,1999,"XXXothermoss","LIVE","LEAF",8,2,NA,1,1
"369","QHI","HE","CTL",2,1999,"XXXlitter","LITTER",NA,8,3,NA,1,3
"370","QHI","HE","CTL",2,1999,"ARCLAT","LIVE","LEAF",8,4,NA,1,238
"371","QHI","HE","CTL",2,1999,"SALPUL","LIVE","LEAF",8,4,NA,1,1
"372","QHI","HE","CTL",2,1999,"SALPUL","LIVE","STEM",8,4,NA,1,1
"373","QHI","HE","CTL",2,1999,"THASUB","LIVE","LEAF",8,4,NA,1,1
"374","QHI","HE","CTL",2,1999,"XXXothermoss","LIVE","LEAF",8,4,NA,1,1
"375","QHI","HE","CTL",2,1999,"ERIVAG","LIVE","LEAF",8,5,NA,3,95
"376","QHI","HE","CTL",2,1999,"ERIVAG","STANDINGDEAD","LEAF",8,5,NA,1,1
"377","QHI","HE","CTL",2,1999,"ERIVAG","LIVE","LEAF",8,6,NA,1,238
"378","QHI","HE","CTL",2,1999,"ERIVAG","STANDINGDEAD","LEAF",8,6,NA,2,1
"379","QHI","HE","CTL",2,1999,"ERIVAG","LIVE","LEAF",8,7,NA,3,340
"380","QHI","HE","CTL",2,1999,"ERIVAG","STANDINGDEAD","LEAF",8,7,NA,3,1
"381","QHI","HE","CTL",2,1999,"ERIVAG","LIVE","LEAF",8,8,NA,1,238
"382","QHI","HE","CTL",2,1999,"ERIVAG","STANDINGDEAD","LEAF",8,8,NA,1,1
"383","QHI","HE","CTL",2,1999,"SAUANG","LIVE","LEAF",8,9,NA,1,369
"384","QHI","HE","CTL",2,1999,"ERIVAG","LIVE","LEAF",8,9,NA,2,1
"385","QHI","HE","CTL",2,1999,"ERIVAG","STANDINGDEAD","LEAF",8,9,NA,2,1
"386","QHI","HE","CTL",2,1999,"XXXlitter","LITTER",NA,8,9,NA,1,1
"387","QHI","HE","CTL",2,1999,"XXXlitter","LITTER",NA,9,1,NA,1,3
"388","QHI","HE","CTL",2,1999,"XXXpeltigera","LIVE","LEAF",9,1,NA,1,1
"389","QHI","HE","CTL",2,1999,"XXXotherlichen","LIVE","LEAF",9,2,NA,1,3
"390","QHI","HE","CTL",2,1999,"SALPUL","LIVE","STEM",9,2,NA,1,1
"391","QHI","HE","CTL",2,1999,"XXXothermoss","LIVE","LEAF",9,2,NA,1,1
"392","QHI","HE","CTL",2,1999,"XXXothermoss","LIVE","LEAF",9,3,NA,1,3
"393","QHI","HE","CTL",2,1999,"CETCUC","LIVE","LEAF",9,4,NA,1,3
"394","QHI","HE","CTL",2,1999,"ERIVAG","STANDINGDEAD","LEAF",9,4,NA,1,1
"395","QHI","HE","CTL",2,1999,"THASUB","LIVE","LEAF",9,4,NA,1,1
"396","QHI","HE","CTL",2,1999,"XXXpeltigera","LIVE","LEAF",9,4,NA,1,1
"397","QHI","HE","CTL",2,1999,"ERIVAG","LIVE","LEAF",9,5,NA,5,302
"398","QHI","HE","CTL",2,1999,"ERIVAG","STANDINGDEAD","LEAF",9,5,NA,1,1
"399","QHI","HE","CTL",2,1999,"SALPUL","LIVE","LEAF",9,5,NA,1,1
"400","QHI","HE","CTL",2,1999,"SAUANG","LIVE","LEAF",9,5,NA,1,1
"401","QHI","HE","CTL",2,1999,"POLBIS","LIVE","LEAF",9,6,NA,1,369
"402","QHI","HE","CTL",2,1999,"ERIVAG","LIVE","LEAF",9,6,NA,1,1
"403","QHI","HE","CTL",2,1999,"ERIVAG","STANDINGDEAD","LEAF",9,6,NA,1,1
"404","QHI","HE","CTL",2,1999,"XXXlitter","LITTER",NA,9,6,NA,1,1
"405","QHI","HE","CTL",2,1999,"ERIVAG","LIVE","LEAF",9,7,NA,3,126
"406","QHI","HE","CTL",2,1999,"ERIVAG","STANDINGDEAD","LEAF",9,7,NA,4,1
"407","QHI","HE","CTL",2,1999,"ERIVAG","LIVE","LEAF",9,8,NA,2,353
"408","QHI","HE","CTL",2,1999,"ERIVAG","STANDINGDEAD","LEAF",9,8,NA,2,1
"409","QHI","HE","CTL",2,1999,"XXXlitter","LITTER",NA,9,8,NA,1,1
"410","QHI","HE","CTL",2,1999,"XXXothermoss","LIVE","LEAF",9,8,NA,1,1
"411","QHI","HE","CTL",2,1999,"SALPUL","LIVE","LEAF",9,9,NA,1,358
"412","QHI","HE","CTL",2,1999,"CETCUC","LIVE","LEAF",9,9,NA,1,1
"413","QHI","HE","CTL",2,1999,"XXXlitter","LITTER",NA,9,9,NA,1,1
"414","QHI","HE","CTL",2,1999,"XXXlitter","LITTER",NA,10,1,NA,1,3
"415","QHI","HE","CTL",2,1999,"ERIVAG","LIVE","LEAF",10,2,NA,1,252
"416","QHI","HE","CTL",2,1999,"XXXotherlichen","LIVE","LEAF",10,2,NA,1,1
"417","QHI","HE","CTL",2,1999,"SALPUL","LIVE","STEM",10,2,NA,3,1
"418","QHI","HE","CTL",2,1999,"XXXlitter","LITTER",NA,10,2,NA,1,1
"419","QHI","HE","CTL",2,1999,"ERIVAG","LIVE","LEAF",10,3,NA,2,302
"420","QHI","HE","CTL",2,1999,"XXXotherlichen","LIVE","LEAF",10,3,NA,1,1
"421","QHI","HE","CTL",2,1999,"ERIVAG","STANDINGDEAD","LEAF",10,3,NA,1,1
"422","QHI","HE","CTL",2,1999,"XXXlitter","LITTER",NA,10,3,NA,1,1
"423","QHI","HE","CTL",2,1999,"ERIVAG","LIVE","LEAF",10,4,NA,3,85
"424","QHI","HE","CTL",2,1999,"ERIVAG","STANDINGDEAD","LEAF",10,4,NA,2,1
"425","QHI","HE","CTL",2,1999,"XXXlitter","LITTER",NA,10,4,NA,1,1
"426","QHI","HE","CTL",2,1999,"ERIVAG","LIVE","LEAF",10,5,NA,3,75
"427","QHI","HE","CTL",2,1999,"ERIVAG","STANDINGDEAD","LEAF",10,5,NA,1,1
"428","QHI","HE","CTL",2,1999,"ERIVAG","LIVE","LEAF",10,6,NA,1,384
"429","QHI","HE","CTL",2,1999,"ERIVAG","STANDINGDEAD","LEAF",10,6,NA,3,1
"430","QHI","HE","CTL",2,1999,"ERIVAG","LIVE","LEAF",10,7,NA,2,384
"431","QHI","HE","CTL",2,1999,"ERIVAG","STANDINGDEAD","LEAF",10,7,NA,2,1
"432","QHI","HE","CTL",2,1999,"ERIVAG","LIVE","LEAF",10,8,NA,2,307
"433","QHI","HE","CTL",2,1999,"ERIVAG","STANDINGDEAD","LEAF",10,8,NA,3,1
"434","QHI","HE","CTL",2,1999,"ERIVAG","LIVE","LEAF",10,9,NA,3,384
"435","QHI","HE","CTL",2,1999,"ERIVAG","STANDINGDEAD","LEAF",10,9,NA,2,1
"436","QHI","HE","CTL",2,1999,"XXXlitter","LITTER",NA,10,9,NA,1,1
"437","QHI","HE","CTL",3,1999,"SALPUL","LIVE","LEAF",1,1,NA,1,345
"438","QHI","HE","CTL",3,1999,"PYRGRA","LIVE","LEAF",1,1,NA,1,1
"439","QHI","HE","CTL",3,1999,"SALPUL","LIVE","LEAF",1,2,NA,1,374
"440","QHI","HE","CTL",3,1999,"ERIVAG","STANDINGDEAD","LEAF",1,2,NA,3,1
"441","QHI","HE","CTL",3,1999,"XXXothermoss","LIVE","LEAF",1,2,NA,1,1
"442","QHI","HE","CTL",3,1999,"XXXcarex","LIVE","LEAF",1,3,NA,1,238
"443","QHI","HE","CTL",3,1999,"ERIVAG","STANDINGDEAD","LEAF",1,3,NA,4,1
"444","QHI","HE","CTL",3,1999,"SALPUL","LIVE","LEAF",1,3,NA,1,1
"445","QHI","HE","CTL",3,1999,"ERIVAG","STANDINGDEAD","LEAF",1,4,NA,2,3
"446","QHI","HE","CTL",3,1999,"PYRGRA","LIVE","LEAF",1,4,NA,1,1
"447","QHI","HE","CTL",3,1999,"ERIVAG","LIVE","LEAF",1,5,NA,2,20
"448","QHI","HE","CTL",3,1999,"XXXlitter","LITTER",NA,1,5,NA,1,1
"449","QHI","HE","CTL",3,1999,"SALPUL","LIVE","LEAF",1,6,NA,1,353
"450","QHI","HE","CTL",3,1999,"SALPHL","STANDINGDEAD","LEAF",1,6,NA,1,1
"451","QHI","HE","CTL",3,1999,"XXXcrustous","LIVE","LEAF",1,6,NA,1,1
"452","QHI","HE","CTL",3,1999,"XXXcarex","LIVE","LEAF",1,7,NA,1,15
"453","QHI","HE","CTL",3,1999,"XXXotherlichen","LIVE","LEAF",1,7,NA,1,1
"454","QHI","HE","CTL",3,1999,"XXXcarex","LIVE","LEAF",1,8,NA,1,126
"455","QHI","HE","CTL",3,1999,"XXXotherlichen","LIVE","LEAF",1,8,NA,1,1
"456","QHI","HE","CTL",3,1999,"XXXcarex","LIVE","LEAF",1,9,NA,1,126
"457","QHI","HE","CTL",3,1999,"XXXotherlichen","LIVE","LEAF",1,9,NA,1,1
"458","QHI","HE","CTL",3,1999,"PYRGRA","LIVE","LEAF",1,9,NA,1,1
"459","QHI","HE","CTL",3,1999,"SALPUL","LIVE","LEAF",1,10,NA,1,358
"460","QHI","HE","CTL",3,1999,"XXXothermoss","LIVE","LEAF",1,10,NA,1,1
"461","QHI","HE","CTL",3,1999,"XXXothermoss","STANDINGDEAD","LEAF",1,10,NA,1,1
"462","QHI","HE","CTL",3,1999,"XXXcarex","LIVE","LEAF",1,10,NA,1,1
"463","QHI","HE","CTL",3,1999,"XXXcarex","STANDINGDEAD","LEAF",1,10,NA,1,1
"464","QHI","HE","CTL",3,1999,"ERIVAG","LIVE","LEAF",2,1,NA,2,389
"465","QHI","HE","CTL",3,1999,"ERIVAG","STANDINGDEAD","LEAF",2,1,NA,1,1
"466","QHI","HE","CTL",3,1999,"SALPUL","LIVE","LEAF",2,1,NA,2,1
"467","QHI","HE","CTL",3,1999,"XXXothermoss","LIVE","LEAF",2,1,NA,1,1
"468","QHI","HE","CTL",3,1999,"ERIVAG","LIVE","LEAF",2,2,NA,2,136
"469","QHI","HE","CTL",3,1999,"ERIVAG","STANDINGDEAD","LEAF",2,2,NA,1,1
"470","QHI","HE","CTL",3,1999,"SALPUL","LIVE","LEAF",2,2,NA,2,1
"471","QHI","HE","CTL",3,1999,"XXXlitter","LITTER",NA,2,2,NA,1,1
"472","QHI","HE","CTL",3,1999,"ERIVAG","LIVE","LEAF",2,3,NA,2,35
"473","QHI","HE","CTL",3,1999,"ERIVAG","STANDINGDEAD","LEAF",2,3,NA,1,1
"474","QHI","HE","CTL",3,1999,"XXXlitter","LITTER",NA,2,4,NA,1,3
"475","QHI","HE","CTL",3,1999,"SALRET","LIVE","LEAF",2,5,NA,1,10
"476","QHI","HE","CTL",3,1999,"ERIVAG","STANDINGDEAD","LEAF",2,5,NA,1,1
"477","QHI","HE","CTL",3,1999,"XXXbareground",NA,NA,2,6,NA,1,3
"478","QHI","HE","CTL",3,1999,"PYRGRA","LIVE","LEAF",2,7,NA,2,15
"479","QHI","HE","CTL",3,1999,"XXXbareground",NA,NA,2,7,NA,1,1
"480","QHI","HE","CTL",3,1999,"SALPUL","LIVE","LEAF",2,8,NA,3,233
"481","QHI","HE","CTL",3,1999,"XXXcarex","STANDINGDEAD","LEAF",2,8,NA,1,1
"482","QHI","HE","CTL",3,1999,"XXXlitter","LITTER",NA,2,8,NA,1,1
"483","QHI","HE","CTL",3,1999,"XXXcarex","LIVE","LEAF",2,9,NA,1,126
"484","QHI","HE","CTL",3,1999,"PYRGRA","LIVE","LEAF",2,9,NA,1,1
"485","QHI","HE","CTL",3,1999,"XXXcarex","STANDINGDEAD","LEAF",2,9,NA,1,1
"486","QHI","HE","CTL",3,1999,"XXXcrustous","LIVE","LEAF",2,9,NA,1,1
"487","QHI","HE","CTL",3,1999,"XXXcarex","LIVE","LEAF",2,10,NA,1,238
"488","QHI","HE","CTL",3,1999,"PYRGRA","LIVE","LEAF",2,10,NA,1,1
"489","QHI","HE","CTL",3,1999,"THASUB","LIVE","LEAF",2,10,NA,1,1
"490","QHI","HE","CTL",3,1999,"XXXcarex","STANDINGDEAD","LEAF",2,10,NA,1,1
"491","QHI","HE","CTL",3,1999,"ERIVAG","LIVE","LEAF",3,1,NA,4,302
"492","QHI","HE","CTL",3,1999,"ERIVAG","LIVE","LEAF",3,2,NA,3,302
"493","QHI","HE","CTL",3,1999,"ERIVAG","STANDINGDEAD","LEAF",3,2,NA,1,1
"494","QHI","HE","CTL",3,1999,"ERIVAG","LIVE","LEAF",3,3,NA,2,374
"495","QHI","HE","CTL",3,1999,"ERIVAG","STANDINGDEAD","LEAF",3,3,NA,3,1
"496","QHI","HE","CTL",3,1999,"ERIVAG","STANDINGDEAD","LEAF",3,4,NA,2,3
"497","QHI","HE","CTL",3,1999,"SALRET","LIVE","LEAF",3,5,NA,1,131
"498","QHI","HE","CTL",3,1999,"ERIVAG","STANDINGDEAD","LEAF",3,5,NA,1,1
"499","QHI","HE","CTL",3,1999,"PYRGRA","LIVE","LEAF",3,6,NA,1,10
"500","QHI","HE","CTL",3,1999,"XXXlitter","LITTER",NA,3,6,NA,1,1
"501","QHI","HE","CTL",3,1999,"XXXbareground",NA,NA,3,7,NA,1,3
"502","QHI","HE","CTL",3,1999,"XXXotherlichen","LIVE","LEAF",3,8,NA,1,3
"503","QHI","HE","CTL",3,1999,"ERIVAG","STANDINGDEAD","LEAF",3,8,NA,1,1
"504","QHI","HE","CTL",3,1999,"XXXbareground",NA,NA,3,8,NA,1,1
"505","QHI","HE","CTL",3,1999,"XXXcarex","LIVE","LEAF",3,8,NA,1,1
"506","QHI","HE","CTL",3,1999,"XXXcarex","STANDINGDEAD","LEAF",3,8,NA,1,1
"507","QHI","HE","CTL",3,1999,"ERIVAG","STANDINGDEAD","LEAF",3,9,NA,1,3
"508","QHI","HE","CTL",3,1999,"PYRGRA","LIVE","LEAF",3,9,NA,1,1
"509","QHI","HE","CTL",3,1999,"SALPUL","STANDINGDEAD","LEAF",3,9,NA,1,1
"510","QHI","HE","CTL",3,1999,"SALPUL","LIVE","LEAF",3,10,NA,1,374
"511","QHI","HE","CTL",3,1999,"XXXotherlichen","LIVE","LEAF",3,10,NA,1,1
"512","QHI","HE","CTL",3,1999,"XXXcarex","STANDINGDEAD","LEAF",3,10,NA,1,1
"513","QHI","HE","CTL",3,1999,"SALPUL","LIVE","LEAF",4,1,NA,1,25
"514","QHI","HE","CTL",3,1999,"ERIVAG","LIVE","LEAF",4,1,NA,1,1
"515","QHI","HE","CTL",3,1999,"ERIVAG","STANDINGDEAD","LEAF",4,1,NA,2,1
"516","QHI","HE","CTL",3,1999,"SALARC","LIVE","LEAF",4,1,NA,2,1
"517","QHI","HE","CTL",3,1999,"XXXlitter","LITTER",NA,4,1,NA,1,1
"518","QHI","HE","CTL",3,1999,"ERIVAG","LIVE","LEAF",4,2,NA,2,364
"519","QHI","HE","CTL",3,1999,"ERIVAG","STANDINGDEAD","LEAF",4,2,NA,1,1
"520","QHI","HE","CTL",3,1999,"ERIVAG","LIVE","LEAF",4,3,NA,2,369
"521","QHI","HE","CTL",3,1999,"ERIVAG","STANDINGDEAD","LEAF",4,3,NA,3,1
"522","QHI","HE","CTL",3,1999,"ERIVAG","STANDINGDEAD","LEAF",4,4,NA,2,3
"523","QHI","HE","CTL",3,1999,"SALRET","LIVE","LEAF",4,5,NA,1,126
"524","QHI","HE","CTL",3,1999,"PYRGRA","LIVE","LEAF",4,5,NA,1,1
"525","QHI","HE","CTL",3,1999,"XXXcarex","STANDINGDEAD","LEAF",4,5,NA,1,1
"526","QHI","HE","CTL",3,1999,"XXXlitter","LITTER",NA,4,5,NA,1,1
"527","QHI","HE","CTL",3,1999,"PYRGRA","LIVE","LEAF",4,6,NA,1,3
"528","QHI","HE","CTL",3,1999,"XXXcarex","STANDINGDEAD","LEAF",4,7,NA,1,3
"529","QHI","HE","CTL",3,1999,"XXXcrustous","LIVE","LEAF",4,7,NA,1,1
"530","QHI","HE","CTL",3,1999,"ERIVAG","LIVE","LEAF",4,8,NA,2,384
"531","QHI","HE","CTL",3,1999,"ERIVAG","STANDINGDEAD","LEAF",4,8,NA,3,1
"532","QHI","HE","CTL",3,1999,"XXXlitter","LITTER",NA,4,8,NA,1,1
"533","QHI","HE","CTL",3,1999,"ERIVAG","LIVE","LEAF",4,9,NA,3,345
"534","QHI","HE","CTL",3,1999,"ERIVAG","STANDINGDEAD","LEAF",4,9,NA,2,1
"535","QHI","HE","CTL",3,1999,"XXXlitter","LITTER",NA,4,9,NA,1,1
"536","QHI","HE","CTL",3,1999,"ERIVAG","LIVE","LEAF",4,10,NA,2,75
"537","QHI","HE","CTL",3,1999,"ERIVAG","STANDINGDEAD","LEAF",4,10,NA,4,1
"538","QHI","HE","CTL",3,1999,"ERIVAG","STANDINGDEAD","LEAF",5,1,NA,1,3
"539","QHI","HE","CTL",3,1999,"ERIVAG","LIVE","LEAF",5,2,NA,3,238
"540","QHI","HE","CTL",3,1999,"ERIVAG","STANDINGDEAD","LEAF",5,2,NA,3,1
"541","QHI","HE","CTL",3,1999,"ERIVAG","LIVE","LEAF",5,3,NA,4,146
"542","QHI","HE","CTL",3,1999,"ERIVAG","STANDINGDEAD","LEAF",5,3,NA,1,1
"543","QHI","HE","CTL",3,1999,"ERIVAG","LIVE","LEAF",5,4,NA,4,374
"544","QHI","HE","CTL",3,1999,"ERIVAG","STANDINGDEAD","LEAF",5,4,NA,3,1
"545","QHI","HE","CTL",3,1999,"ERIVAG","LIVE","LEAF",5,5,NA,1,85
"546","QHI","HE","CTL",3,1999,"PYRGRA","LIVE","LEAF",5,5,NA,2,1
"547","QHI","HE","CTL",3,1999,"XXXothermoss","LIVE","LEAF",5,5,NA,1,1
"548","QHI","HE","CTL",3,1999,"ERIVAG","LIVE","LEAF",5,6,NA,1,369
"549","QHI","HE","CTL",3,1999,"XXXotherlichen","LIVE","LEAF",5,6,NA,1,1
"550","QHI","HE","CTL",3,1999,"SALRET","LIVE","LEAF",5,6,NA,1,1
"551","QHI","HE","CTL",3,1999,"XXXlitter","LITTER",NA,5,6,NA,1,1
"552","QHI","HE","CTL",3,1999,"ERIVAG","LIVE","LEAF",5,7,NA,1,353
"553","QHI","HE","CTL",3,1999,"ERIVAG","STANDINGDEAD","LEAF",5,7,NA,2,1
"554","QHI","HE","CTL",3,1999,"ERIVAG","LIVE","LEAF",5,8,NA,5,353
"555","QHI","HE","CTL",3,1999,"CETISL","LIVE","LEAF",5,8,NA,4,1
"556","QHI","HE","CTL",3,1999,"ERIVAG","LIVE","LEAF",5,9,NA,5,25
"557","QHI","HE","CTL",3,1999,"ERIVAG","STANDINGDEAD","LEAF",5,9,NA,1,1
"558","QHI","HE","CTL",3,1999,"ERIVAG","LIVE","LEAF",5,10,NA,4,389
"559","QHI","HE","CTL",3,1999,"ERIVAG","STANDINGDEAD","LEAF",5,10,NA,3,1
"560","QHI","HE","CTL",3,1999,"ERIVAG","LIVE","LEAF",6,1,NA,1,20
"561","QHI","HE","CTL",3,1999,"ERIVAG","STANDINGDEAD","LEAF",6,1,NA,2,1
"562","QHI","HE","CTL",3,1999,"ERIVAG","LIVE","LEAF",6,2,NA,1,10
"563","QHI","HE","CTL",3,1999,"ERIVAG","STANDINGDEAD","LEAF",6,2,NA,1,1
"564","QHI","HE","CTL",3,1999,"ERIVAG","LIVE","LEAF",6,3,NA,4,120
"565","QHI","HE","CTL",3,1999,"ERIVAG","STANDINGDEAD","LEAF",6,3,NA,1,1
"566","QHI","HE","CTL",3,1999,"ERIVAG","LIVE","LEAF",6,4,NA,2,379
"567","QHI","HE","CTL",3,1999,"ERIVAG","STANDINGDEAD","LEAF",6,4,NA,4,1
"568","QHI","HE","CTL",3,1999,"POLBIS","LIVE","LEAF",6,5,NA,1,302
"569","QHI","HE","CTL",3,1999,"XXXlitter","LITTER",NA,6,5,NA,1,1
"570","QHI","HE","CTL",3,1999,"XXXothermoss","LIVE","LEAF",6,5,NA,1,1
"571","QHI","HE","CTL",3,1999,"PYRGRA","LIVE","LEAF",6,6,NA,1,3
